epoch,fit/loss,fit/pred_loss,fit/sigreg_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step,validate/sigreg_loss_epoch,validate/sigreg_loss_step
,,,,36,,0.6833310723304749,,0.037823259830474854,,7.1640625
,,,,37,,0.8039822578430176,,0.03835722431540489,,8.515625
,,,,38,,0.6505453586578369,,0.03433442860841751,,6.8515625
,,,,39,,0.7295771241188049,,0.03817088156938553,,7.6796875
,,,,40,,0.6957786679267883,,0.034645840525627136,,7.34375
,,,,41,,0.6833218932151794,,0.037814099341630936,,7.171875
,,,,42,,0.7315751314163208,,0.03821572661399841,,7.6953125
,,,,43,,0.7177404165267944,,0.03414660692214966,,7.6015625
,,,,44,,0.6702960729598999,,0.037483569234609604,,7.03125
,,,,45,,0.7069862484931946,,0.036087796092033386,,7.4453125
,,,,46,,0.7789291739463806,,0.034788548946380615,,8.265625
,,,,47,,0.7572572827339172,,0.034601084887981415,,8.015625
,,,,48,,0.7364890575408936,,0.03629374876618385,,7.7734375
,,,,49,,0.7644760012626648,,0.034983787685632706,,8.1015625
,,,,50,,0.7047794461250305,,0.035834167152643204,,7.4375
,,,,51,,0.6775354146957397,,0.038863588124513626,,7.09375
,,,,52,,0.36351513862609863,,0.033925291150808334,,3.66015625
0,,,,470,0.7197675108909607,,0.03661949560046196,,7.589664459228516,
1,0.5459591746330261,0.03863494470715523,5.640625,499,,,,,,
1,0.5073785781860352,0.03814031183719635,5.2109375,549,,,,,,
1,0.49543094635009766,0.036446571350097656,5.1015625,599,,,,,,
1,0.45555415749549866,0.03319089487195015,4.6875,649,,,,,,
1,0.43005695939064026,0.03601400926709175,4.3828125,699,,,,,,
1,0.42672693729400635,0.03610195964574814,4.3359375,749,,,,,,
1,0.38119542598724365,0.029144637286663055,3.9140625,799,,,,,,
1,0.3843829929828644,0.03330878168344498,3.90234375,849,,,,,,
1,0.35685062408447266,0.029213882982730865,3.63671875,899,,,,,,
,,,,53,,0.5587080717086792,,0.02745809592306614,,5.9140625
,,,,54,,0.5035361647605896,,0.026485389098525047,,5.3046875
,,,,55,,0.47882387042045593,,0.023745764046907425,,5.0546875
,,,,56,,0.48378849029541016,,0.026268960908055305,,5.0859375
,,,,57,,0.5232628583908081,,0.02375114895403385,,5.5546875
,,,,58,,0.5054698586463928,,0.02548937499523163,,5.3359375
,,,,59,,0.4882790446281433,,0.02636498399078846,,5.140625
,,,,60,,0.5029186606407166,,0.023914748802781105,,5.3203125
,,,,61,,0.4974379539489746,,0.025269970297813416,,5.2421875
,,,,62,,0.4868605136871338,,0.026411280035972595,,5.1171875
,,,,63,,0.46737241744995117,,0.02596614509820938,,4.90625
,,,,64,,0.5126053094863892,,0.027741987258195877,,5.37890625
,,,,65,,0.5059141516685486,,0.02446884475648403,,5.359375
,,,,66,,0.4924303889274597,,0.023192111402750015,,5.2109375
,,,,67,,0.5636067986488342,,0.026497432962059975,,5.96875
,,,,68,,0.47001057863235474,,0.026162952184677124,,4.9296875
,,,,69,,0.4982641339302063,,0.025607895106077194,,5.2578125
,,,,70,,0.488658607006073,,0.02430315501987934,,5.15625
,,,,71,,0.5304911136627197,,0.02707313373684883,,5.59375
,,,,72,,0.4862276315689087,,0.025290116667747498,,5.125
,,,,73,,0.4474020004272461,,0.026991840451955795,,4.671875
,,,,74,,0.48360294103622437,,0.02657170034945011,,5.0859375
,,,,75,,0.4308367967605591,,0.027028195559978485,,4.484375
,,,,76,,0.48373132944107056,,0.025235245004296303,,5.1015625
,,,,77,,0.5478166341781616,,0.025843948125839233,,5.8046875
,,,,78,,0.48512008786201477,,0.026624012738466263,,5.1015625
,,,,79,,0.507166862487793,,0.025233283638954163,,5.3515625
,,,,80,,0.4603002369403839,,0.026218213140964508,,4.8203125
,,,,81,,0.508910596370697,,0.02502387762069702,,5.3828125
,,,,82,,0.5089333057403564,,0.02455834113061428,,5.375
,,,,83,,0.5147837400436401,,0.025525953620672226,,5.4375
,,,,84,,0.5456609725952148,,0.024664878845214844,,5.796875
,,,,85,,0.5454043745994568,,0.024896586313843727,,5.7734375
,,,,86,,0.5381895303726196,,0.02744741551578045,,5.6796875
,,,,87,,0.5035011172294617,,0.02498551271855831,,5.3125
,,,,88,,0.508514404296875,,0.028045693412423134,,5.34375
,,,,89,,0.5177639722824097,,0.026553049683570862,,5.4609375
,,,,90,,0.5147991180419922,,0.025541331619024277,,5.4375
,,,,91,,0.5187738537788391,,0.023656640201807022,,5.5078125
,,,,92,,0.5198093056678772,,0.02811010181903839,,5.4609375
,,,,93,,0.5016798973083496,,0.025117378681898117,,5.296875
,,,,94,,0.4920455813407898,,0.027201861143112183,,5.1640625
,,,,95,,0.49099165201187134,,0.02712448313832283,,5.1484375
,,,,96,,0.5191691517829895,,0.023563668131828308,,5.5
,,,,97,,0.5357378125190735,,0.026460474357008934,,5.65625
,,,,98,,0.46734291315078735,,0.026424961164593697,,4.90625
,,,,99,,0.47882354259490967,,0.025210270658135414,,5.0390625
,,,,100,,0.5151024460792542,,0.025356359779834747,,5.4453125
,,,,101,,0.4699786901473999,,0.024666201323270798,,4.9453125
,,,,102,,0.49973756074905396,,0.024639900773763657,,5.28125
,,,,103,,0.4771285057067871,,0.02546836994588375,,5.015625
,,,,104,,0.5278225541114807,,0.027822550386190414,,5.5546875
,,,,105,,0.2937997579574585,,0.023291951045393944,,3.00390625
1,,,,941,0.5004627108573914,,0.025735478848218918,,5.275814056396484,
2,0.33977195620536804,0.028736788779497147,3.453125,949,,,,,,
2,0.3354698419570923,0.028829211369156837,3.40625,999,,,,,,
2,0.32892635464668274,0.028145091608166695,3.34375,1049,,,,,,
2,0.32607632875442505,0.029689593240618706,3.29296875,1099,,,,,,
2,0.30589666962623596,0.02757635898888111,3.09765625,1149,,,,,,
2,0.2940194010734558,0.028394408524036407,2.953125,1199,,,,,,
2,0.28149691224098206,0.028811363503336906,2.8046875,1249,,,,,,
2,0.26287442445755005,0.026546310633420944,2.62890625,1299,,,,,,
2,0.26868146657943726,0.029667772352695465,2.65625,1349,,,,,,
2,0.27150824666023254,0.027367619797587395,2.7109375,1399,,,,,,
,,,,106,,0.34831058979034424,,0.022626983001828194,,3.625
,,,,107,,0.3456168472766876,,0.02335122786462307,,3.58203125
,,,,108,,0.34067055583000183,,0.02182290330529213,,3.546875
,,,,109,,0.3163730502128601,,0.02291603572666645,,3.2578125
,,,,110,,0.34168022871017456,,0.021855998784303665,,3.5546875
,,,,111,,0.3479670584201813,,0.02228344976902008,,3.61328125
,,,,112,,0.3257901668548584,,0.023055803030729294,,3.359375
,,,,113,,0.3051154315471649,,0.02191229909658432,,3.14453125
,,,,114,,0.3339647650718689,,0.02244134061038494,,3.45703125
,,,,115,,0.34717297554016113,,0.022954214364290237,,3.6015625
,,,,116,,0.3269191384315491,,0.022231649607419968,,3.38671875
,,,,117,,0.33596503734588623,,0.023465024307370186,,3.47265625
,,,,118,,0.34203943610191345,,0.021238654851913452,,3.5625
,,,,119,,0.3393486738204956,,0.020989302545785904,,3.54296875
,,,,120,,0.35594409704208374,,0.02342459186911583,,3.69140625
,,,,121,,0.35454684495925903,,0.02300388365983963,,3.68359375
,,,,122,,0.3258492946624756,,0.02213834971189499,,3.37109375
,,,,123,,0.3232288956642151,,0.021959370002150536,,3.34765625
,,,,124,,0.35278111696243286,,0.024656107649207115,,3.6484375
,,,,125,,0.37373030185699463,,0.023144377395510674,,3.8984375
,,,,126,,0.33669453859329224,,0.02321799471974373,,3.484375
,,,,127,,0.3537635803222656,,0.022708892822265625,,3.6796875
,,,,128,,0.33882641792297363,,0.022908471524715424,,3.51171875
,,,,129,,0.31918466091156006,,0.022309644147753716,,3.296875
,,,,130,,0.3223825991153717,,0.022089624777436256,,3.33984375
,,,,131,,0.3374899625778198,,0.023036830127239227,,3.4921875
,,,,132,,0.3363574743270874,,0.0223926343023777,,3.48828125
,,,,133,,0.343636691570282,,0.022347643971443176,,3.56640625
,,,,134,,0.3201724588871002,,0.02280917391180992,,3.30078125
,,,,135,,0.3131377100944519,,0.021145526319742203,,3.24609375
,,,,136,,0.32732582092285156,,0.023126602172851562,,3.37890625
,,,,137,,0.3204687237739563,,0.022128865122795105,,3.3203125
,,,,138,,0.3505699038505554,,0.021956633776426315,,3.65234375
,,,,139,,0.3860602378845215,,0.024243803694844246,,4.015625
,,,,140,,0.3229924440383911,,0.021722886711359024,,3.34375
,,,,141,,0.3246971070766449,,0.02489243820309639,,3.328125
,,,,142,,0.3393456041812897,,0.024404188618063927,,3.5
,,,,143,,0.3683862090110779,,0.02268308959901333,,3.83984375
,,,,144,,0.30264511704444885,,0.020906826481223106,,3.1328125
,,,,145,,0.3199484944343567,,0.024050073698163033,,3.2890625
,,,,146,,0.3237863779067993,,0.02202858030796051,,3.3515625
,,,,147,,0.33034032583236694,,0.023699721321463585,,3.40625
,,,,148,,0.3280579447746277,,0.024347012862563133,,3.37109375
,,,,149,,0.3392017185688019,,0.021818919107317924,,3.52734375
,,,,150,,0.3249734938144684,,0.02321567013859749,,3.359375
,,,,151,,0.32999128103256226,,0.0223741065710783,,3.421875
,,,,152,,0.35073405504226685,,0.022609025239944458,,3.64453125
,,,,153,,0.3380245566368103,,0.023083150386810303,,3.5
,,,,154,,0.35319799184799194,,0.022143283858895302,,3.67578125
,,,,155,,0.3391992449760437,,0.02132818102836609,,3.53515625
,,,,156,,0.34086745977401733,,0.022996384650468826,,3.53125
,,,,157,,0.34780871868133545,,0.02358999475836754,,3.6015625
,,,,158,,0.210259810090065,,0.02080669067800045,,2.10546875
2,,,,1412,0.33577558398246765,,0.022673077881336212,,3.4788665771484375,
3,0.26721349358558655,0.0240494292229414,2.703125,1449,,,,,,
3,0.2698191702365875,0.02567855454981327,2.7109375,1499,,,,,,
3,0.2336144894361496,0.024141822010278702,2.328125,1549,,,,,,
3,0.2485625147819519,0.02444143034517765,2.48828125,1599,,,,,,
3,0.2399439960718155,0.023147117346525192,2.40625,1649,,,,,,
3,0.23766551911830902,0.02453075721859932,2.3671875,1699,,,,,,
3,0.23408815264701843,0.023638932034373283,2.3359375,1749,,,,,,
3,0.24124392867088318,0.024447066709399223,2.41015625,1799,,,,,,
3,0.22236531972885132,0.02509969100356102,2.19140625,1849,,,,,,
,,,,159,,0.3033929467201233,,0.019213274121284485,,3.16015625
,,,,160,,0.29787564277648926,,0.02004362642765045,,3.0859375
,,,,161,,0.30487656593322754,,0.01874377578496933,,3.1796875
,,,,162,,0.2870522737503052,,0.019230017438530922,,2.9765625
,,,,163,,0.28882378339767456,,0.018804237246513367,,3.0
,,,,164,,0.30435609817504883,,0.018711544573307037,,3.17578125
,,,,165,,0.28386181592941284,,0.019213354215025902,,2.9375
,,,,166,,0.27802857756614685,,0.01875123754143715,,2.87890625
,,,,167,,0.295471727848053,,0.018127959221601486,,3.0859375
,,,,168,,0.3042597770690918,,0.01934765838086605,,3.1640625
,,,,169,,0.2747038006782532,,0.018356146290898323,,2.84375
,,,,170,,0.2798444628715515,,0.01959056407213211,,2.890625
,,,,171,,0.30162474513053894,,0.01842162385582924,,3.1484375
,,,,172,,0.29560327529907227,,0.018015392124652863,,3.08203125
,,,,173,,0.3032723367214203,,0.020557479932904243,,3.14453125
,,,,174,,0.31196752190589905,,0.019487064331769943,,3.25390625
,,,,175,,0.2878015339374542,,0.019246861338615417,,2.984375
,,,,176,,0.3053610920906067,,0.018251696601510048,,3.19140625
,,,,177,,0.3032214939594269,,0.020018376410007477,,3.140625
,,,,178,,0.33458471298217773,,0.020131608471274376,,3.49609375
,,,,179,,0.3009413480758667,,0.019691362977027893,,3.12109375
,,,,180,,0.309532105922699,,0.01851649582386017,,3.234375
,,,,181,,0.28526681661605835,,0.020130079239606857,,2.94921875
,,,,182,,0.2925114035606384,,0.019073905423283577,,3.0390625
,,,,183,,0.2824059724807739,,0.018734093755483627,,2.93359375
,,,,184,,0.2745538353919983,,0.01967102289199829,,2.83203125
,,,,185,,0.2707971930503845,,0.01884409226477146,,2.796875
,,,,186,,0.3012402653694153,,0.019501961767673492,,3.13671875
,,,,187,,0.26980841159820557,,0.01932011917233467,,2.78515625
,,,,188,,0.2895694077014923,,0.01954987645149231,,3.0
,,,,189,,0.27830249071121216,,0.01951344683766365,,2.87890625
,,,,190,,0.2953646779060364,,0.018997492268681526,,3.0703125
,,,,191,,0.34145841002464294,,0.019192805513739586,,3.58203125
,,,,192,,0.33950090408325195,,0.02065323293209076,,3.546875
,,,,193,,0.27938365936279297,,0.017909042537212372,,2.90625
,,,,194,,0.28515034914016724,,0.02074606902897358,,2.9375
,,,,195,,0.3010804057121277,,0.02031867951154709,,3.1171875
,,,,196,,0.30994826555252075,,0.01942092552781105,,3.2265625
,,,,197,,0.3025413751602173,,0.01738514006137848,,3.16796875
,,,,198,,0.281618595123291,,0.019655713811516762,,2.91796875
,,,,199,,0.3125549554824829,,0.019097935408353806,,3.2578125
,,,,200,,0.28200212121009827,,0.020283376798033714,,2.9140625
,,,,201,,0.3112357258796692,,0.020220085978507996,,3.234375
,,,,202,,0.3018750250339508,,0.019160183146595955,,3.140625
,,,,203,,0.2885739803314209,,0.0195310078561306,,2.98828125
,,,,204,,0.28901004791259766,,0.019478801637887955,,2.99609375
,,,,205,,0.32416918873786926,,0.019969966262578964,,3.375
,,,,206,,0.31301912665367126,,0.019562087953090668,,3.25390625
,,,,207,,0.28985148668289185,,0.01836710423231125,,3.015625
,,,,208,,0.2959223985671997,,0.018090346828103065,,3.08984375
,,,,209,,0.31322312355041504,,0.018789511173963547,,3.26953125
,,,,210,,0.2964872419834137,,0.019143495708703995,,3.0859375
,,,,211,,0.17442241311073303,,0.018172424286603928,,1.734375
3,,,,1883,0.29622116684913635,,0.019237186759710312,,3.0779666900634766,
4,0.2275608777999878,0.02150616981089115,2.2890625,1899,,,,,,
4,0.22721192240715027,0.022622061893343925,2.2734375,1949,,,,,,
4,0.21164605021476746,0.02316947840154171,2.09375,1999,,,,,,
4,0.21304254233837128,0.02456596866250038,2.09375,2049,,,,,,
4,0.2045532464981079,0.022180184721946716,2.025390625,2099,,,,,,
4,0.19325442612171173,0.022355983033776283,1.8984375,2149,,,,,,
4,0.2035580575466156,0.026311954483389854,1.970703125,2199,,,,,,
4,0.19153383374214172,0.021123677492141724,1.890625,2249,,,,,,
4,0.19172590970993042,0.022536450996994972,1.87890625,2299,,,,,,
4,0.19525621831417084,0.02216050773859024,1.921875,2349,,,,,,
,,,,212,,0.27308493852615356,,0.01771382987499237,,2.8359375
,,,,213,,0.2564316391944885,,0.018394526094198227,,2.64453125
,,,,214,,0.2697148323059082,,0.016785141080617905,,2.80859375
,,,,215,,0.2500748932361603,,0.01814129389822483,,2.578125
,,,,216,,0.25653955340385437,,0.017037592828273773,,2.66015625
,,,,217,,0.2839835286140442,,0.017626095563173294,,2.9609375
,,,,218,,0.24188213050365448,,0.018005188554525375,,2.48828125
,,,,219,,0.24687188863754272,,0.01786799170076847,,2.54296875
,,,,220,,0.274848997592926,,0.016304055228829384,,2.875
,,,,221,,0.25360023975372314,,0.01800454780459404,,2.6171875
,,,,222,,0.24911867082118988,,0.016940930858254433,,2.578125
,,,,223,,0.25975751876831055,,0.01830245554447174,,2.68359375
,,,,224,,0.2473599910736084,,0.0166471004486084,,2.5625
,,,,225,,0.26022496819496155,,0.01681675761938095,,2.703125
,,,,226,,0.27704375982284546,,0.018498852849006653,,2.875
,,,,227,,0.2802146077156067,,0.017763443291187286,,2.91796875
,,,,228,,0.2617146968841553,,0.017574075609445572,,2.71484375
,,,,229,,0.2577252984046936,,0.017246782779693604,,2.671875
,,,,230,,0.27024585008621216,,0.017804434522986412,,2.8046875
,,,,231,,0.283646821975708,,0.01851011998951435,,2.9453125
,,,,232,,0.2598154544830322,,0.018360398709774017,,2.68359375
,,,,233,,0.25770509243011475,,0.01649416796863079,,2.6796875
,,,,234,,0.24356050789356232,,0.01846286840736866,,2.5
,,,,235,,0.2710030972957611,,0.017829252406954765,,2.8125
,,,,236,,0.2441675364971161,,0.01711674965918064,,2.51953125
,,,,237,,0.2470652461051941,,0.018549609929323196,,2.5390625
,,,,238,,0.26103675365448,,0.01787269301712513,,2.69921875
,,,,239,,0.25006604194641113,,0.01813243329524994,,2.578125
,,,,240,,0.24761955440044403,,0.017639078199863434,,2.5546875
,,,,241,,0.2620583772659302,,0.01767360419034958,,2.71484375
,,,,242,,0.2603501081466675,,0.01791847124695778,,2.69140625
,,,,243,,0.2559933662414551,,0.017467983067035675,,2.65234375
,,,,244,,0.2683582305908203,,0.01762579381465912,,2.7890625
,,,,245,,0.2932887673377991,,0.01887470670044422,,3.046875
,,,,246,,0.2531053423881531,,0.017021365463733673,,2.625
,,,,247,,0.2594220042228699,,0.018699364736676216,,2.67578125
,,,,248,,0.2529338300228119,,0.019047103822231293,,2.59765625
,,,,249,,0.27750539779663086,,0.017495620995759964,,2.890625
,,,,250,,0.2547019124031067,,0.016176532953977585,,2.65234375
,,,,251,,0.24503028392791748,,0.017735369503498077,,2.5234375
,,,,252,,0.25935983657836914,,0.018148884177207947,,2.6796875
,,,,253,,0.2602267861366272,,0.017795149236917496,,2.69140625
,,,,254,,0.24378152191638947,,0.018195580691099167,,2.5078125
,,,,255,,0.27247247099876404,,0.018077947199344635,,2.82421875
,,,,256,,0.23755621910095215,,0.01782965287566185,,2.44140625
,,,,257,,0.25330543518066406,,0.01819799840450287,,2.61328125
,,,,258,,0.26339948177337646,,0.018282322213053703,,2.72265625
,,,,259,,0.2722535729408264,,0.018103154376149178,,2.8203125
,,,,260,,0.2402416169643402,,0.01685294508934021,,2.48046875
,,,,261,,0.25962743163108826,,0.016951654106378555,,2.6953125
,,,,262,,0.2602737545967102,,0.017353827133774757,,2.69921875
,,,,263,,0.2716420888900757,,0.017491716891527176,,2.82421875
,,,,264,,0.17528492212295532,,0.01781422644853592,,1.75
4,,,,2354,0.25918495655059814,,0.01772112399339676,,2.6827123165130615,
5,0.1867031753063202,0.021664109081029892,1.8359375,2399,,,,,,
5,0.18091130256652832,0.020999198779463768,1.779296875,2449,,,,,,
5,0.17964354157447815,0.020219705998897552,1.76953125,2499,,,,,,
5,0.18413373827934265,0.021536078304052353,1.806640625,2549,,,,,,
5,0.17760370671749115,0.02062128111720085,1.744140625,2599,,,,,,
5,0.18073049187660217,0.020330114290118217,1.78125,2649,,,,,,
5,0.16778934001922607,0.020084278658032417,1.640625,2699,,,,,,
5,0.17453399300575256,0.019260548055171967,1.72265625,2749,,,,,,
5,0.16608686745166779,0.018870070576667786,1.638671875,2799,,,,,,
,,,,265,,0.2558285892009735,,0.01510593295097351,,2.671875
,,,,266,,0.22087177634239197,,0.015549516305327415,,2.28125
,,,,267,,0.23113341629505157,,0.014580677263438702,,2.40625
,,,,268,,0.23081037402153015,,0.015234203077852726,,2.39453125
,,,,269,,0.22640039026737213,,0.014486327767372131,,2.35546875
,,,,270,,0.2438494861125946,,0.015089708380401134,,2.54296875
,,,,271,,0.2161780446767807,,0.015250315889716148,,2.23046875
,,,,272,,0.21625125408172607,,0.015079374425113201,,2.234375
,,,,273,,0.22146382927894592,,0.01394430547952652,,2.3046875
,,,,274,,0.2352391481399536,,0.01575673371553421,,2.4375
,,,,275,,0.22068625688552856,,0.014875704422593117,,2.2890625
,,,,276,,0.23170040547847748,,0.01563594490289688,,2.40234375
,,,,277,,0.21938297152519226,,0.014304843731224537,,2.27734375
,,,,278,,0.2263711839914322,,0.01445712335407734,,2.3515625
,,,,279,,0.23545050621032715,,0.015723953023552895,,2.44140625
,,,,280,,0.2314366102218628,,0.015372166410088539,,2.40234375
,,,,281,,0.2163659632205963,,0.015194086357951164,,2.234375
,,,,282,,0.22696688771247864,,0.014808679930865765,,2.359375
,,,,283,,0.23583285510540009,,0.015373866073787212,,2.44921875
,,,,284,,0.2445376217365265,,0.016022002324461937,,2.5390625
,,,,285,,0.2267809808254242,,0.016087625175714493,,2.34375
,,,,286,,0.23538897931575775,,0.014441723935306072,,2.453125
,,,,287,,0.22758272290229797,,0.016156934201717377,,2.34765625
,,,,288,,0.23789159953594208,,0.01499120146036148,,2.4765625
,,,,289,,0.21849104762077332,,0.014633619226515293,,2.265625
,,,,290,,0.23038460314273834,,0.016273273155093193,,2.37890625
,,,,291,,0.22089023888111115,,0.015567981638014317,,2.28125
,,,,292,,0.2250814437866211,,0.015852926298975945,,2.32421875
,,,,293,,0.24331605434417725,,0.015044569037854671,,2.53515625
,,,,294,,0.22679883241653442,,0.01512890961021185,,2.34765625
,,,,295,,0.232697993516922,,0.015168690122663975,,2.41796875
,,,,296,,0.22900283336639404,,0.015379779040813446,,2.375
,,,,297,,0.23645693063735962,,0.015509662218391895,,2.45703125
,,,,298,,0.2626916468143463,,0.015865463763475418,,2.7421875
,,,,299,,0.23159319162368774,,0.015040453523397446,,2.40625
,,,,300,,0.2210015058517456,,0.015923384577035904,,2.27734375
,,,,301,,0.2334061861038208,,0.01685345731675625,,2.40625
,,,,302,,0.24975311756134033,,0.015133984386920929,,2.609375
,,,,303,,0.218961700797081,,0.013883572071790695,,2.27734375
,,,,304,,0.2201557457447052,,0.014833484776318073,,2.28125
,,,,305,,0.23925486207008362,,0.01586618274450302,,2.48046875
,,,,306,,0.22077977657318115,,0.015457509085536003,,2.28125
,,,,307,,0.22503891587257385,,0.016298677772283554,,2.3203125
,,,,308,,0.2276884913444519,,0.015530291944742203,,2.35546875
,,,,309,,0.23048624396324158,,0.015154208987951279,,2.390625
,,,,310,,0.2102644145488739,,0.015928475186228752,,2.16015625
,,,,311,,0.22329497337341309,,0.015775445848703384,,2.3046875
,,,,312,,0.23827296495437622,,0.01488429494202137,,2.48046875
,,,,313,,0.1986156702041626,,0.014533637091517448,,2.04296875
,,,,314,,0.23330245912075043,,0.014796597883105278,,2.4296875
,,,,315,,0.23493632674217224,,0.014965634793043137,,2.4453125
,,,,316,,0.24921953678131104,,0.01484454795718193,,2.60546875
,,,,317,,0.16484826803207397,,0.015678351745009422,,1.65625
5,,,,2825,0.2292131930589676,,0.015265878289937973,,2.376965284347534,
6,0.16830557584762573,0.019135646522045135,1.65625,2849,,,,,,
6,0.16107574105262756,0.018741756677627563,1.580078125,2899,,,,,,
6,0.16577377915382385,0.018556971102952957,1.634765625,2949,,,,,,
6,0.16246141493320465,0.0176860261708498,1.607421875,2999,,,,,,
6,0.1582745760679245,0.017161285504698753,1.568359375,3049,,,,,,
6,0.15661132335662842,0.016962867230176926,1.55078125,3099,,,,,,
6,0.15629899501800537,0.01616227626800537,1.55859375,3149,,,,,,
6,0.15931227803230286,0.016978291794657707,1.58203125,3199,,,,,,
6,0.15561386942863464,0.018162710592150688,1.52734375,3249,,,,,,
,,,,318,,0.22600403428077698,,0.013845846056938171,,2.35546875
,,,,319,,0.20617850124835968,,0.013795691542327404,,2.138671875
,,,,320,,0.21219035983085632,,0.013215750455856323,,2.2109375
,,,,321,,0.21461693942546844,,0.013933338224887848,,2.23046875
,,,,322,,0.2225370854139328,,0.013064430095255375,,2.32421875
,,,,323,,0.22562111914157867,,0.013951202854514122,,2.3515625
,,,,324,,0.20059069991111755,,0.014067260548472404,,2.0703125
,,,,325,,0.21736842393875122,,0.013999279588460922,,2.26171875
,,,,326,,0.2328813374042511,,0.012666487134993076,,2.4453125
,,,,327,,0.2202339470386505,,0.014423388987779617,,2.287109375
,,,,328,,0.20823700726032257,,0.013412777334451675,,2.16015625
,,,,329,,0.21335354447364807,,0.0143789267167449,,2.2109375
,,,,330,,0.2235470414161682,,0.013341973535716534,,2.3359375
,,,,331,,0.21201440691947937,,0.013039794750511646,,2.2109375
,,,,332,,0.22242119908332825,,0.014169248752295971,,2.31640625
,,,,333,,0.21430017054080963,,0.014104858972132206,,2.2265625
,,,,334,,0.20393149554729462,,0.013501811772584915,,2.1171875
,,,,335,,0.21288304030895233,,0.01342014130204916,,2.21484375
,,,,336,,0.2070285677909851,,0.014401613734662533,,2.142578125
,,,,337,,0.23034338653087616,,0.014767217449843884,,2.39453125
,,,,338,,0.23553085327148438,,0.014583593234419823,,2.453125
,,,,339,,0.22099119424819946,,0.013471666723489761,,2.3046875
,,,,340,,0.2058093398809433,,0.014403088018298149,,2.125
,,,,341,,0.22430449724197388,,0.013611125759780407,,2.33984375
,,,,342,,0.21756064891815186,,0.013459086418151855,,2.265625
,,,,343,,0.20589038729667664,,0.014728271402418613,,2.123046875
,,,,344,,0.21463420987129211,,0.014194762334227562,,2.2265625
,,,,345,,0.21761268377304077,,0.014487680047750473,,2.2578125
,,,,346,,0.2147866189479828,,0.01337059959769249,,2.240234375
,,,,347,,0.21522200107574463,,0.013805978000164032,,2.23828125
