epoch,fit/loss,fit/pred_loss,fit/sigreg_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step,validate/sigreg_loss_epoch,validate/sigreg_loss_step
,,,,674,,0.18636882305145264,,0.009611010551452637,,1.96875
,,,,675,,0.2140045017004013,,0.009902932681143284,,2.265625
,,,,676,,0.18643856048583984,,0.011633876711130142,,1.9453125
,,,,677,,0.19024859368801117,,0.01056109182536602,,1.9921875
,,,,678,,0.1988707333803177,,0.009417612105607986,,2.109375
,,,,679,,0.1950337439775467,,0.009486871771514416,,2.0625
,,,,680,,0.17754283547401428,,0.008597515523433685,,1.875
,,,,681,,0.20025475323200226,,0.008848498575389385,,2.125
,,,,682,,0.19666123390197754,,0.011114362627267838,,2.0625
,,,,683,,0.17442773282527924,,0.008412114344537258,,1.84375
,,,,684,,0.18465055525302887,,0.009845863096415997,,1.9375
,,,,685,,0.2066417932510376,,0.009376161731779575,,2.1875
,,,,686,,0.19645999372005463,,0.013842807151377201,,2.03125
,,,,687,,0.1906866580247879,,0.010999156162142754,,1.9921875
,,,,688,,0.21827755868434906,,0.010269750840961933,,2.3125
,,,,689,,0.18795467913150787,,0.010220297612249851,,1.9765625
,,,,690,,0.20260070264339447,,0.011194453574717045,,2.125
,,,,691,,0.17460237443447113,,0.01053987443447113,,1.8203125
,,,,692,,0.1930188536643982,,0.010401665233075619,,2.03125
,,,,693,,0.17810307443141937,,0.0101343197748065,,1.8671875
,,,,694,,0.1940392255783081,,0.011422042734920979,,2.03125
,,,,695,,0.19244591891765594,,0.010805298574268818,,2.015625
,,,,696,,0.18994873762130737,,0.008308113552629948,,2.015625
,,,,697,,0.17817027866840363,,0.011178095825016499,,1.859375
,,,,698,,0.17654697597026825,,0.0115079116076231,,1.8359375
,,,,699,,0.2192893773317337,,0.01225812267512083,,2.296875
,,,,700,,0.22000987827777863,,0.010048936121165752,,2.328125
,,,,701,,0.1868436485528946,,0.011062394827604294,,1.953125
,,,,702,,0.2249419391155243,,0.011074753478169441,,2.375
,,,,703,,0.17238754034042358,,0.010278171859681606,,1.796875
,,,,704,,0.18589158356189728,,0.010110335424542427,,1.953125
,,,,705,,0.18978536128997803,,0.010097862221300602,,2.0
,,,,706,,0.200950026512146,,0.011496898718178272,,2.109375
,,,,707,,0.22003409266471863,,0.010073159821331501,,2.328125
,,,,708,,0.17555461823940277,,0.010515549220144749,,1.8359375
,,,,709,,0.2120274007320404,,0.010855530388653278,,2.234375
,,,,710,,0.21271836757659912,,0.011546486988663673,,2.234375
,,,,711,,0.20476390421390533,,0.009451399557292461,,2.171875
,,,,712,,0.171543687582016,,0.014317131601274014,,1.75
,,,,713,,0.2007451355457306,,0.00933888740837574,,2.125
,,,,714,,0.1727520227432251,,0.009666088037192822,,1.8125
,,,,715,,0.1691601723432541,,0.009980489499866962,,1.7734375
,,,,716,,0.20196475088596344,,0.009581942111253738,,2.140625
,,,,717,,0.18719632923603058,,0.008485388942062855,,1.984375
,,,,718,,0.1868196427822113,,0.010061830282211304,,1.9609375
,,,,719,,0.18707552552223206,,0.012270835228264332,,1.9453125
,,,,720,,0.22794611752033234,,0.010172678157687187,,2.421875
,,,,721,,0.19696037471294403,,0.009460379369556904,,2.078125
,,,,722,,0.19426214694976807,,0.009691836312413216,,2.046875
,,,,723,,0.19950009882450104,,0.01004697848111391,,2.109375
,,,,724,,0.16137225925922394,,0.014887882396578789,,1.625
,,,,725,,0.16956071555614471,,0.009404460899531841,,1.78125
,,,,726,,0.1992424577474594,,0.01174246147274971,,2.078125
,,,,727,,0.20859375596046448,,0.0142578249797225,,2.15625
,,,,728,,0.19369523227214813,,0.009124916978180408,,2.046875
,,,,729,,0.19690728187561035,,0.009407280012965202,,2.078125
,,,,730,,0.1886081099510193,,0.009897172451019287,,1.984375
,,,,731,,0.18137168884277344,,0.00949669536203146,,1.9140625
,,,,732,,0.17869757115840912,,0.011705390177667141,,1.859375
,,,,733,,0.21029320359230042,,0.013027580454945564,,2.1875
,,,,734,,0.19476421177387238,,0.01214702520519495,,2.03125
,,,,735,,0.2038256675004959,,0.008513173088431358,,2.171875
,,,,736,,0.2059909552335739,,0.01067845243960619,,2.171875
,,,,737,,0.1777215600013733,,0.015612189657986164,,1.796875
,,,,738,,0.21213683485984802,,0.01096495520323515,,2.234375
,,,,739,,0.19871139526367188,,0.011211401782929897,,2.078125
,,,,740,,0.1986219435930252,,0.011121945455670357,,2.078125
,,,,741,,0.20483921468257904,,0.012456405907869339,,2.140625
,,,,742,,0.18233522772789001,,0.00948366243392229,,1.921875
,,,,743,,0.18025274574756622,,0.010330874472856522,,1.890625
,,,,744,,0.19795480370521545,,0.009478245861828327,,2.09375
,,,,745,,0.1926453709602356,,0.01002818625420332,,2.03125
,,,,746,,0.18783868849277496,,0.01010430883616209,,1.9765625
,,,,747,,0.20054492354393005,,0.00913867074996233,,2.125
,,,,748,,0.16584093868732452,,0.013497191481292248,,1.6875
,,,,749,,0.19327473640441895,,0.008704419247806072,,2.046875
,,,,750,,0.18355000019073486,,0.00972187053412199,,1.9296875
,,,,751,,0.21515624225139618,,0.011054683476686478,,2.265625
,,,,752,,0.18774598836898804,,0.010011609643697739,,1.9765625
,,,,753,,0.17772641777992249,,0.010734224691987038,,1.859375
,,,,754,,0.18719369173049927,,0.00848274864256382,,1.984375
,,,,755,,0.1933637261390686,,0.008793416433036327,,2.046875
,,,,756,,0.183523029088974,,0.009694904088973999,,1.9296875
,,,,757,,0.21208316087722778,,0.01091128122061491,,2.234375
,,,,758,,0.232938751578331,,0.009305932559072971,,2.484375
,,,,759,,0.1776360720396042,,0.009667322039604187,,1.8671875
,,,,760,,0.17146900296211243,,0.010336192324757576,,1.7890625
,,,,761,,0.19993750751018524,,0.011460940353572369,,2.09375
,,,,762,,0.17503339052200317,,0.009994334541261196,,1.8359375
,,,,763,,0.1634184569120407,,0.01498095877468586,,1.6484375
,,,,764,,0.19444561004638672,,0.00987529382109642,,2.046875
,,,,765,,0.17531557381153107,,0.010276504792273045,,1.8359375
,,,,766,,0.19028769433498383,,0.008647068403661251,,2.015625
,,,,767,,0.18928858637809753,,0.009601082652807236,,2.0
,,,,768,,0.18598034977912903,,0.008245974779129028,,1.9765625
,,,,769,,0.20545722544193268,,0.010144722647964954,,2.171875
,,,,770,,0.19084866344928741,,0.011161163449287415,,2.0
,,,,771,,0.17803864181041718,,0.00909333024173975,,1.875
,,,,772,,0.2022019624710083,,0.012748834677040577,,2.109375
,,,,773,,0.23339895904064178,,0.010742714628577232,,2.46875
,,,,774,,0.1843651384115219,,0.00956044439226389,,1.9453125
,,,,775,,0.18313749134540558,,0.014192185364663601,,1.875
,,,,776,,0.19912630319595337,,0.01357942819595337,,2.0625
,,,,777,,0.19636417925357819,,0.010817307978868484,,2.0625
,,,,778,,0.22191160917282104,,0.010974112898111343,,2.34375
,,,,779,,0.21366095542907715,,0.009559392929077148,,2.265625
,,,,780,,0.17524218559265137,,0.010203120298683643,,1.8359375
,,,,781,,0.1921253353357315,,0.012437830679118633,,2.0
,,,,782,,0.22763650119304657,,0.009863070212304592,,2.421875
,,,,783,,0.17838886380195618,,0.008466985076665878,,1.890625
,,,,784,,0.20062628388404846,,0.008243476040661335,,2.140625
,,,,785,,0.18137580156326294,,0.010477371513843536,,1.8984375
,,,,786,,0.22139284014701843,,0.010455341078341007,,2.34375
,,,,787,,0.1983853131532669,,0.010885310359299183,,2.078125
,,,,788,,0.20881706476211548,,0.010574870742857456,,2.203125
,,,,789,,0.20932717621326447,,0.010108423419296741,,2.21875
,,,,790,,0.2101246416568756,,0.011882451362907887,,2.203125
,,,,791,,0.17255502939224243,,0.013375336304306984,,1.765625
,,,,792,,0.19943423569202423,,0.00998111441731453,,2.109375
,,,,793,,0.18876127898693085,,0.01298003550618887,,1.953125
,,,,794,,0.16821731626987457,,0.009037629701197147,,1.765625
,,,,795,,0.2590494453907013,,0.009049443528056145,,2.78125
,,,,796,,0.17832952737808228,,0.011337344534695148,,1.859375
,,,,797,,0.17720893025398254,,0.011193298734724522,,1.84375
,,,,798,,0.17144843935966492,,0.00933906901627779,,1.8046875
,,,,799,,0.19417032599449158,,0.011553136631846428,,2.03125
,,,,800,,0.21627233922481537,,0.014123903587460518,,2.25
,,,,801,,0.19070208072662354,,0.011014582589268684,,2.0
,,,,802,,0.21084702014923096,,0.00967515166848898,,2.234375
,,,,803,,0.21138525009155273,,0.010213367640972137,,2.234375
,,,,804,,0.18459096550941467,,0.009786284528672695,,1.9453125
,,,,805,,0.2021046280860901,,0.009721809066832066,,2.140625
,,,,806,,0.22320818901062012,,0.012270687147974968,,2.34375
,,,,807,,0.18233828246593475,,0.010463283397257328,,1.90625
,,,,808,,0.18496133387088776,,0.009180083870887756,,1.953125
,,,,809,,0.1809511035680771,,0.012982351705431938,,1.8671875
,,,,810,,0.20540805160999298,,0.01107211783528328,,2.15625
,,,,811,,0.20510812103748322,,0.009795627556741238,,2.171875
,,,,812,,0.1782764345407486,,0.011284245178103447,,1.859375
,,,,813,,0.17844779789447784,,0.009502485394477844,,1.875
,,,,814,,0.19189046323299408,,0.01708577387034893,,1.9375
,,,,815,,0.20813952386379242,,0.01087389886379242,,2.1875
,,,,816,,0.20342163741588593,,0.011038823053240776,,2.140625
,,,,817,,0.19789069890975952,,0.01039070263504982,,2.078125
,,,,818,,0.20692774653434753,,0.00966211874037981,,2.1875
,,,,819,,0.18995964527130127,,0.012225267477333546,,1.9765625
,,,,820,,0.23133543133735657,,0.008679176680743694,,2.46875
,,,,821,,0.19823482632637024,,0.009758257307112217,,2.09375
,,,,822,,0.19987866282463074,,0.008472409099340439,,2.125
,,,,823,,0.18704313039779663,,0.010285318829119205,,1.9609375
,,,,824,,0.16094334423542023,,0.009576159529387951,,1.6796875
,,,,825,,0.2234409749507904,,0.008597220294177532,,2.390625
,,,,826,,0.20866473019123077,,0.009445978328585625,,2.21875
,,,,827,,0.20194731652736664,,0.009564501233398914,,2.140625
,,,,828,,0.17930413782596588,,0.009382262825965881,,1.8828125
,,,,829,,0.20326575636863708,,0.023578260093927383,,2.0
,,,,830,,0.19390101730823517,,0.009330709464848042,,2.046875
,,,,831,,0.17469200491905212,,0.010629507713019848,,1.8203125
,,,,832,,0.16421017050743103,,0.00991329737007618,,1.7109375
,,,,833,,0.17394022643566132,,0.009877721779048443,,1.8203125
,,,,834,,0.19406658411026,,0.009496278129518032,,2.046875
,,,,835,,0.20368725061416626,,0.012280994094908237,,2.125
,,,,836,,0.18416175246238708,,0.009357064962387085,,1.9453125
,,,,837,,0.19837285578250885,,0.009896292351186275,,2.09375
,,,,838,,0.19614362716674805,,0.01157331932336092,,2.046875
,,,,839,,0.15964099764823914,,0.010226941667497158,,1.65625
3,,,,7547,0.1936437487602234,,0.01055077277123928,,2.0342960357666016,
4,0.1291150152683258,0.01241579744964838,1.296875,7549,,,,,,
4,0.1255992352962494,0.011829705908894539,1.265625,7599,,,,,,
4,0.13333387672901154,0.012240128591656685,1.34375,7649,,,,,,
4,0.13463754951953888,0.014520359225571156,1.3359375,7699,,,,,,
4,0.1391213834285736,0.014121385291218758,1.390625,7749,,,,,,
4,0.11962573230266571,0.01073901541531086,1.2109375,7799,,,,,,
4,0.1151021271944046,0.010121656581759453,1.1640625,7849,,,,,,
4,0.12771135568618774,0.011500425636768341,1.2890625,7899,,,,,,
4,0.12556318938732147,0.01325850561261177,1.25,7949,,,,,,
4,0.12146301567554474,0.01111145131289959,1.2265625,7999,,,,,,
4,0.12132974714040756,0.014396154321730137,1.1875,8049,,,,,,
4,0.13328470289707184,0.011702668853104115,1.3515625,8099,,,,,,
4,0.1363162398338318,0.011316239833831787,1.390625,8149,,,,,,
4,0.11744584143161774,0.011488813906908035,1.1796875,8199,,,,,,
4,0.12454536557197571,0.010775834321975708,1.265625,8249,,,,,,
4,0.12116002291440964,0.011296742595732212,1.21875,8299,,,,,,
4,0.1205020546913147,0.010638773441314697,1.21875,8349,,,,,,
4,0.1255946010351181,0.010848508216440678,1.2734375,8399,,,,,,
4,0.12990471720695496,0.013205500319600105,1.296875,8449,,,,,,
4,0.123369961977005,0.011553555727005005,1.2421875,8499,,,,,,
4,0.12385831028223038,0.010577059350907803,1.2578125,8549,,,,,,
4,0.12678368389606476,0.01643211580812931,1.2265625,8599,,,,,,
4,0.1154673844575882,0.011463475413620472,1.15625,8649,,,,,,
4,0.13115045428276062,0.012498109601438046,1.3203125,8699,,,,,,
4,0.11909247934818268,0.01167060062289238,1.1953125,8749,,,,,,
4,0.11760515719652176,0.010671566240489483,1.1875,8799,,,,,,
4,0.11016190052032471,0.011529086157679558,1.09375,8849,,,,,,
4,0.12231193482875824,0.011960369534790516,1.2265625,8899,,,,,,
4,0.11274852603673935,0.012162587605416775,1.1171875,8949,,,,,,
4,0.11204648017883301,0.01146053895354271,1.1171875,8999,,,,,,
4,0.11546096205711365,0.009992208331823349,1.171875,9049,,,,,,
4,0.11753607541322708,0.012067322619259357,1.171875,9099,,,,,,
4,0.11031470447778702,0.010705326683819294,1.109375,9149,,,,,,
4,0.12527838349342346,0.012973697856068611,1.25,9199,,,,,,
4,0.11204647272825241,0.009995689615607262,1.1328125,9249,,,,,,
4,0.11996365338563919,0.010100369341671467,1.21875,9299,,,,,,
4,0.12124490737915039,0.009916779585182667,1.234375,9349,,,,,,
4,0.12603327631950378,0.010798894800245762,1.28125,9399,,,,,,
,,,,840,,0.18821503221988678,,0.009504098445177078,,1.984375
,,,,841,,0.19643643498420715,,0.007959871552884579,,2.09375
,,,,842,,0.1801598072052002,,0.008284800685942173,,1.9140625
,,,,843,,0.17436344921588898,,0.009324388578534126,,1.8359375
,,,,844,,0.17919059097766876,,0.008292158134281635,,1.8984375
,,,,845,,0.17937864363193512,,0.008480207994580269,,1.8984375
,,,,846,,0.18920844793319702,,0.00952094979584217,,1.9921875
,,,,847,,0.19094963371753693,,0.009309015236794949,,2.015625
,,,,848,,0.16196627914905548,,0.0076694064773619175,,1.7109375
,,,,849,,0.20345214009284973,,0.009116199798882008,,2.15625
,,,,850,,0.1824466735124588,,0.007641979493200779,,1.9375
,,,,851,,0.164300799369812,,0.009027360938489437,,1.7265625
,,,,852,,0.20278677344322205,,0.008450835943222046,,2.15625
,,,,853,,0.21804261207580566,,0.011011362075805664,,2.296875
,,,,854,,0.1660837084054947,,0.007880576886236668,,1.7578125
,,,,855,,0.14834308624267578,,0.008694646880030632,,1.546875
,,,,856,,0.22811610996723175,,0.007412988226860762,,2.453125
,,,,857,,0.17522671818733215,,0.00823452789336443,,1.859375
,,,,858,,0.18650200963020325,,0.00681451428681612,,2.0
,,,,859,,0.19264686107635498,,0.01100623607635498,,2.015625
,,,,860,,0.17158257961273193,,0.008496646769344807,,1.8125
,,,,861,,0.1685384213924408,,0.008382173255085945,,1.78125
,,,,862,,0.1905645728111267,,0.00892394594848156,,2.015625
,,,,863,,0.1643313318490982,,0.007104767952114344,,1.75
,,,,864,,0.17293281853199005,,0.010823442600667477,,1.796875
,,,,865,,0.185294970870018,,0.008537153713405132,,1.9609375
,,,,866,,0.1908355951309204,,0.008218414150178432,,2.03125
,,,,867,,0.16032308340072632,,0.007979325950145721,,1.6875
,,,,868,,0.1874285340309143,,0.007741027511656284,,2.0
,,,,869,,0.1641373634338379,,0.00984049029648304,,1.7109375
,,,,870,,0.21056409180164337,,0.00939221028238535,,2.234375
,,,,871,,0.18415464460849762,,0.008373398333787918,,1.953125
,,,,872,,0.1876090168952942,,0.008898074738681316,,1.984375
,,,,873,,0.18229325115680695,,0.007488558534532785,,1.9453125
,,,,874,,0.1787383258342743,,0.008816458284854889,,1.890625
,,,,875,,0.17958740890026093,,0.007712414022535086,,1.90625
,,,,876,,0.1972624808549881,,0.008785915561020374,,2.09375
,,,,877,,0.17641951143741608,,0.010403884574770927,,1.84375
,,,,878,,0.18346509337425232,,0.00866040401160717,,1.9453125
,,,,879,,0.19637301564216614,,0.010826142504811287,,2.0625
,,,,880,,0.1920303851366043,,0.009413197636604309,,2.03125
,,,,881,,0.1749279946088791,,0.007935810834169388,,1.859375
,,,,882,,0.21064862608909607,,0.006547062192112207,,2.265625
,,,,883,,0.18120400607585907,,0.007375877816230059,,1.9296875
,,,,884,,0.1809709370136261,,0.008119379170238972,,1.921875
,,,,885,,0.18831925094127655,,0.008631748147308826,,2.0
,,,,886,,0.19798173010349274,,0.009505174122750759,,2.09375
,,,,887,,0.19665201008319855,,0.009152003563940525,,2.078125
,,,,888,,0.18273299932479858,,0.007928312756121159,,1.9375
,,,,889,,0.19088603556156158,,0.008268841542303562,,2.03125
,,,,890,,0.1574958860874176,,0.0071052610874176025,,1.671875
,,,,891,,0.18070855736732483,,0.007856990210711956,,1.921875
,,,,892,,0.17662885785102844,,0.00866011157631874,,1.8671875
,,,,893,,0.18914160132408142,,0.007500976324081421,,2.015625
,,,,894,,0.14178240299224854,,0.008969908580183983,,1.4765625
,,,,895,,0.16720128059387207,,0.008021586574614048,,1.7734375
,,,,896,,0.18640641868114471,,0.009648608043789864,,1.96875
,,,,897,,0.17749471962451935,,0.008549407124519348,,1.875
,,,,898,,0.17679376900196075,,0.008825014345347881,,1.8671875
,,,,899,,0.17181889712810516,,0.008732964284718037,,1.8125
,,,,900,,0.18032324314117432,,0.008448243141174316,,1.9140625
,,,,901,,0.18755796551704407,,0.009823590517044067,,1.9765625
,,,,902,,0.19065575301647186,,0.00901513360440731,,2.015625
,,,,903,,0.1631481945514679,,0.007874758914113045,,1.7265625
,,,,904,,0.1791364550590515,,0.009214580059051514,,1.890625
,,,,905,,0.16767586767673492,,0.00849617924541235,,1.765625
,,,,906,,0.15119121968746185,,0.007636532187461853,,1.59375
,,,,907,,0.17807629704475403,,0.011084111407399178,,1.8515625
,,,,908,,0.16052813827991486,,0.009160947985947132,,1.6796875
,,,,909,,0.20162947475910187,,0.010223226621747017,,2.125
,,,,910,,0.18519246578216553,,0.008434651419520378,,1.96875
,,,,911,,0.18412132561206818,,0.009316636249423027,,1.9453125
,,,,912,,0.22393101453781128,,0.010063827969133854,,2.375
,,,,913,,0.16820716857910156,,0.009027473628520966,,1.7734375
,,,,914,,0.16568802297115326,,0.008461462333798409,,1.7421875
,,,,915,,0.16552942991256714,,0.00830286554992199,,1.7421875
,,,,916,,0.19083678722381592,,0.00919616874307394,,2.015625
,,,,917,,0.22231927514076233,,0.008452082984149456,,2.375
,,,,918,,0.16395558416843414,,0.00868214014917612,,1.7265625
,,,,919,,0.1824927181005478,,0.009641150012612343,,1.921875
,,,,920,,0.19758446514606476,,0.01008447166532278,,2.078125
,,,,921,,0.16764821112155914,,0.008468518033623695,,1.7734375
,,,,922,,0.16518330574035645,,0.010886437259614468,,1.7109375
,,,,923,,0.18341128528118134,,0.007630032021552324,,1.953125
,,,,924,,0.20708297193050385,,0.008840790949761868,,2.203125
,,,,925,,0.1669401079416275,,0.007760423701256514,,1.7734375
,,,,926,,0.1576402485370636,,0.008226181380450726,,1.65625
,,,,927,,0.19283324480056763,,0.007286364212632179,,2.0625
,,,,928,,0.1625557690858841,,0.008258889429271221,,1.7109375
,,,,929,,0.1818629652261734,,0.010964532382786274,,1.8984375
,,,,930,,0.16810040175914764,,0.008920717984437943,,1.7734375
,,,,931,,0.18616829812526703,,0.00843392126262188,,1.9765625
,,,,932,,0.2090732455253601,,0.0069248066283762455,,2.25
,,,,933,,0.20995746552944183,,0.008785592392086983,,2.234375
,,,,934,,0.17068928480148315,,0.012486164458096027,,1.7578125
,,,,935,,0.17152035236358643,,0.007457855623215437,,1.828125
,,,,936,,0.17587405443191528,,0.009858433157205582,,1.84375
,,,,937,,0.17171993851661682,,0.008634005673229694,,1.8125
,,,,938,,0.20015978813171387,,0.00875354465097189,,2.125
,,,,939,,0.17475660145282745,,0.007764408830553293,,1.859375
,,,,940,,0.16772906482219696,,0.008549373596906662,,1.7734375
,,,,941,,0.17690928280353546,,0.007963976822793484,,1.875
,,,,942,,0.1583869606256485,,0.008972902782261372,,1.6640625
,,,,943,,0.17947638034820557,,0.013460750691592693,,1.84375
,,,,944,,0.17879243195056915,,0.010823681950569153,,1.8671875
,,,,945,,0.16129326820373535,,0.008949515409767628,,1.6953125
,,,,946,,0.16060861945152283,,0.0092414366081357,,1.6796875
,,,,947,,0.18928071856498718,,0.016429156064987183,,1.921875
,,,,948,,0.20192700624465942,,0.009544197469949722,,2.140625
,,,,949,,0.18311797082424164,,0.011242974549531937,,1.90625
,,,,950,,0.17166516184806824,,0.009555790573358536,,1.8046875
,,,,951,,0.1680142879486084,,0.009811158291995525,,1.7578125
,,,,952,,0.1752396672964096,,0.008247479796409607,,1.859375
,,,,953,,0.1562778800725937,,0.008816942572593689,,1.640625
,,,,954,,0.18776851892471313,,0.008081023581326008,,2.0
,,,,955,,0.1607917845249176,,0.008448041044175625,,1.6875
,,,,956,,0.16241604089736938,,0.008119159378111362,,1.71875
,,,,957,,0.18363326787948608,,0.007852024398744106,,1.953125
,,,,958,,0.16845357418060303,,0.012203576043248177,,1.734375
,,,,959,,0.20905116200447083,,0.0069027254357934,,2.25
,,,,960,,0.18318761885166168,,0.0074063679203391075,,1.953125
,,,,961,,0.19081562757492065,,0.009175000712275505,,2.015625
,,,,962,,0.15924987196922302,,0.008859250694513321,,1.671875
,,,,963,,0.15988761186599731,,0.0075438544154167175,,1.6875
,,,,964,,0.17906618118286133,,0.007191173732280731,,1.90625
,,,,965,,0.17009444534778595,,0.007008509710431099,,1.8125
,,,,966,,0.18762294948101044,,0.00793545413762331,,1.9921875
,,,,967,,0.18673154711723328,,0.008997170254588127,,1.9765625
,,,,968,,0.19793546199798584,,0.00945889949798584,,2.09375
,,,,969,,0.1684621125459671,,0.007329301908612251,,1.7890625
,,,,970,,0.15774765610694885,,0.008333600126206875,,1.6640625
,,,,971,,0.17314928770065308,,0.009086787700653076,,1.828125
,,,,972,,0.1704510599374771,,0.008341682143509388,,1.8046875
,,,,973,,0.17007626593112946,,0.012849700637161732,,1.7421875
,,,,974,,0.19997304677963257,,0.007590236142277718,,2.140625
,,,,975,,0.163730189204216,,0.00943330954760313,,1.71875
,,,,976,,0.15750007331371307,,0.008086004294455051,,1.6640625
,,,,977,,0.15031494200229645,,0.007736811880022287,,1.5859375
,,,,978,,0.16846299171447754,,0.007330174092203379,,1.7890625
,,,,979,,0.18820711970329285,,0.008519613184034824,,1.9921875
,,,,980,,0.17695583403110504,,0.008987090550363064,,1.8671875
,,,,981,,0.1820501834154129,,0.007245494518429041,,1.9375
,,,,982,,0.17062628269195557,,0.009493472054600716,,1.7890625
,,,,983,,0.2194349318742752,,0.008497425355017185,,2.34375
,,,,984,,0.1959161013364792,,0.007439540699124336,,2.09375
,,,,985,,0.18240763247013092,,0.012485762126743793,,1.890625
,,,,986,,0.17714282870292664,,0.010150637477636337,,1.859375
,,,,987,,0.16279838979244232,,0.008501513861119747,,1.71875
,,,,988,,0.1789541095495224,,0.008055677637457848,,1.8984375
,,,,989,,0.19495579600334167,,0.009408928453922272,,2.0625
,,,,990,,0.15807995200157166,,0.008665896020829678,,1.6640625
,,,,991,,0.17749379575252533,,0.008548476733267307,,1.875
,,,,992,,0.19610968232154846,,0.00860967580229044,,2.078125
,,,,993,,0.1654408574104309,,0.00821428932249546,,1.7421875
,,,,994,,0.1811719834804535,,0.0073438603430986404,,1.9296875
,,,,995,,0.18766911327838898,,0.007981610484421253,,2.0
,,,,996,,0.1827193647623062,,0.008891237899661064,,1.9296875
,,,,997,,0.1780739426612854,,0.008152061142027378,,1.8828125
,,,,998,,0.2069639414548874,,0.009698320180177689,,2.1875
,,,,999,,0.17264725267887115,,0.008584752678871155,,1.8203125
,,,,1000,,0.18053458631038666,,0.01061270572245121,,1.8828125
,,,,1001,,0.171669140458107,,0.009559758938848972,,1.796875
,,,,1002,,0.1569651961326599,,0.008527696132659912,,1.6484375
,,,,1003,,0.17173722386360168,,0.009627844206988811,,1.8046875
,,,,1004,,0.16773614287376404,,0.00757988728582859,,1.78125
,,,,1005,,0.20706194639205933,,0.007843195460736752,,2.21875
,,,,1006,,0.1714545488357544,,0.009345175698399544,,1.8046875
,,,,1007,,0.16723446547985077,,0.009031345136463642,,1.7578125
,,,,1008,,0.16114477813243866,,0.007824470289051533,,1.703125
,,,,1009,,0.17375847697257996,,0.009695984423160553,,1.828125
,,,,1010,,0.20179226994514465,,0.013315713964402676,,2.09375
,,,,1011,,0.1759272962808609,,0.008935105986893177,,1.859375
,,,,1012,,0.18041329085826874,,0.008538294583559036,,1.90625
,,,,1013,,0.19036521017551422,,0.00872458703815937,,2.015625
,,,,1014,,0.17344152927398682,,0.009379025548696518,,1.8203125
,,,,1015,,0.15416233241558075,,0.007677958346903324,,1.625
,,,,1016,,0.17345385253429413,,0.008414793759584427,,1.8359375
,,,,1017,,0.15299394726753235,,0.009439264424145222,,1.59375
,,,,1018,,0.1919602006673813,,0.007389891427010298,,2.046875
,,,,1019,,0.1851266473531723,,0.0103219635784626,,1.9453125
,,,,1020,,0.20268036425113678,,0.00834442488849163,,2.15625
,,,,1021,,0.1628168374300003,,0.008519956842064857,,1.7109375
,,,,1022,,0.1794705092906952,,0.009548638947308064,,1.8828125
,,,,1023,,0.21483947336673737,,0.007808225229382515,,2.296875
,,,,1024,,0.17511990666389465,,0.017893338575959206,,1.7421875
,,,,1025,,0.16826830804347992,,0.009088615886867046,,1.7734375
,,,,1026,,0.17540954053401947,,0.009393922053277493,,1.84375
,,,,1027,,0.1859208196401596,,0.009163012728095055,,1.96875
,,,,1028,,0.20597031712532043,,0.008704686537384987,,2.1875
,,,,1029,,0.16173703968524933,,0.010369856841862202,,1.6796875
,,,,1030,,0.1759837120771408,,0.007038402836769819,,1.875
,,,,1031,,0.19984588027000427,,0.007463069632649422,,2.140625
,,,,1032,,0.16777299344539642,,0.0085933031514287,,1.765625
,,,,1033,,0.1763428896665573,,0.009350708685815334,,1.859375
,,,,1034,,0.15506522357463837,,0.008580855093896389,,1.625
,,,,1035,,0.22893430292606354,,0.00823117233812809,,2.453125
,,,,1036,,0.1772395372390747,,0.008294221945106983,,1.875
,,,,1037,,0.18347465991973877,,0.008669965900480747,,1.9375
,,,,1038,,0.1922510415315628,,0.007680723909288645,,2.046875
,,,,1039,,0.16780318319797516,,0.01545943133533001,,1.6953125
,,,,1040,,0.18058355152606964,,0.007731983903795481,,1.921875
,,,,1041,,0.14822454750537872,,0.008576107211411,,1.5546875
,,,,1042,,0.162663996219635,,0.00836712121963501,,1.7109375
,,,,1043,,0.17096826434135437,,0.007882322184741497,,1.8125
,,,,1044,,0.18495477735996246,,0.008196963928639889,,1.96875
,,,,1045,,0.2213362753391266,,0.010398779064416885,,2.34375
,,,,1046,,0.16340371966362,,0.008130288682878017,,1.7265625
,,,,1047,,0.16023632884025574,,0.00789258349686861,,1.6953125
,,,,1048,,0.19865615665912628,,0.01017958763986826,,2.09375
,,,,1049,,0.1380305290222168,,0.01010083593428135,,1.421875
4,,,,9434,0.17968928813934326,,0.008886641822755337,,1.8977301120758057,
5,0.12278814613819122,0.010483459569513798,1.25,9449,,,,,,
5,0.12556563317775726,0.010819537565112114,1.2734375,9499,,,,,,
5,0.1229446530342102,0.009663400240242481,1.2578125,9549,,,,,,
5,0.10476291179656982,0.0110129090026021,1.0390625,9599,,,,,,
5,0.11480457335710526,0.009824106469750404,1.1640625,9649,,,,,,
5,0.11951275169849396,0.011114312335848808,1.203125,9699,,,,,,
5,0.1176992878317833,0.008812571875751019,1.2109375,9749,,,,,,
5,0.11635493487119675,0.010397904552519321,1.1796875,9799,,,,,,
5,0.10342000424861908,0.00918172113597393,1.046875,9849,,,,,,
5,0.12397852540016174,0.012650403194129467,1.234375,9899,,,,,,
